"genes"	"logFC"	"adj.P.Val"
"ENSG00000009830"	"ENSG00000009830"	-0.347599866389658	0.00457254080890437
"ENSG00000009844"	"ENSG00000009844"	-0.0316291627484642	0.840693077476952
"ENSG00000009954"	"ENSG00000009954"	-0.137128619669738	0.574723740188344
"ENSG00000010017"	"ENSG00000010017"	-0.0322424356351609	0.828357433403826
"ENSG00000010072"	"ENSG00000010072"	-0.147541120702821	0.150086083026614
"ENSG00000010165"	"ENSG00000010165"	-0.164498843497575	0.375226503699422
"ENSG00000010219"	"ENSG00000010219"	0.571837389277214	0.0112143611284561
"ENSG00000010244"	"ENSG00000010244"	0.284687573510451	0.012242441675238
"ENSG00000010256"	"ENSG00000010256"	0.0380751675441537	0.840693077476952
"ENSG00000010270"	"ENSG00000010270"	-0.137270662527591	0.426974562032014
"ENSG00000010278"	"ENSG00000010278"	0.534731956155797	0.0116864328478237
"ENSG00000010292"	"ENSG00000010292"	-0.439806767359284	0.0628016511229503
"ENSG00000010295"	"ENSG00000010295"	0.169279073314602	0.536789829961093
"ENSG00000010318"	"ENSG00000010318"	-0.345161489702091	0.191793458080485
"ENSG00000010322"	"ENSG00000010322"	0.0821758139879201	0.652731780274489
"ENSG00000010361"	"ENSG00000010361"	0.136415399155955	0.611425276564056
"ENSG00000010404"	"ENSG00000010404"	0.439505999022495	0.139223681433559
"ENSG00000010539"	"ENSG00000010539"	-0.215104825593619	0.302364199974756
"ENSG00000010803"	"ENSG00000010803"	-0.367037054915253	0.0603540694310585
"ENSG00000010810"	"ENSG00000010810"	1.1335190879359	6.32470298343579e-08
"ENSG00000010818"	"ENSG00000010818"	-0.767747353480672	0.0462666840190386
"ENSG00000011007"	"ENSG00000011007"	-0.160009542426404	0.33203643036651
"ENSG00000011009"	"ENSG00000011009"	0.2057653397037	0.1174918611455
"ENSG00000011021"	"ENSG00000011021"	-0.200409105768134	0.464236965565729
"ENSG00000011028"	"ENSG00000011028"	-2.08154193520117	1.79849273650187e-09
"ENSG00000011052"	"ENSG00000011052"	-0.421478434379956	0.0086404436972747
"ENSG00000011105"	"ENSG00000011105"	-1.97169476331072	1.68418952866915e-07
"ENSG00000011114"	"ENSG00000011114"	-0.213065398711223	0.13972095674284
"ENSG00000011132"	"ENSG00000011132"	-0.126368938148432	0.460353095471987
"ENSG00000011143"	"ENSG00000011143"	0.0712448689468399	0.672717067731156
"ENSG00000011198"	"ENSG00000011198"	-0.435072357061184	0.000916885005081829
"ENSG00000011201"	"ENSG00000011201"	0.435805895235204	0.351745146903192
"ENSG00000011243"	"ENSG00000011243"	0.0657565850463531	0.774790142808588
"ENSG00000011258"	"ENSG00000011258"	0.245209191857135	0.435566326306172
"ENSG00000011275"	"ENSG00000011275"	-0.212281996170467	0.187612259962407
"ENSG00000011304"	"ENSG00000011304"	-0.290634663198925	0.321008826294453
"ENSG00000011376"	"ENSG00000011376"	0.090447135486472	0.555606844174906
"ENSG00000011405"	"ENSG00000011405"	-0.393419043691981	0.00206775021199214
"ENSG00000011422"	"ENSG00000011422"	1.22151169329122	0.00692711622708932
"ENSG00000011426"	"ENSG00000011426"	-0.387137883449125	0.014457263080262
"ENSG00000011451"	"ENSG00000011451"	-9.82458962779376e-05	0.999936420003756
"ENSG00000011454"	"ENSG00000011454"	0.200209839919993	0.367092808731073
"ENSG00000011478"	"ENSG00000011478"	-0.655648481576611	0.00160672274731052
"ENSG00000011485"	"ENSG00000011485"	-0.0821827341139443	0.422285336826029
"ENSG00000011523"	"ENSG00000011523"	0.237108381593625	0.130424355222825
"ENSG00000011566"	"ENSG00000011566"	-0.00646262410849197	0.979196622188673
"ENSG00000011638"	"ENSG00000011638"	0.535767940820368	0.000342267517294764
"ENSG00000012061"	"ENSG00000012061"	0.250247273735018	0.0901998256785575
"ENSG00000012171"	"ENSG00000012171"	0.717398907052107	0.158123139379038
"ENSG00000012174"	"ENSG00000012174"	-0.0173722013010886	0.955469445210927
"ENSG00000012211"	"ENSG00000012211"	-0.398480083242559	0.0895499975389896
"ENSG00000012232"	"ENSG00000012232"	0.325253437909079	0.174755947853968
"ENSG00000012660"	"ENSG00000012660"	-1.20017992741172	7.18630501909505e-08
"ENSG00000012822"	"ENSG00000012822"	-0.000814074316197733	0.998798589588789
"ENSG00000012963"	"ENSG00000012963"	-0.18829359611754	0.110224865922923
"ENSG00000012983"	"ENSG00000012983"	-0.369423387725986	0.0134823961200128
"ENSG00000013016"	"ENSG00000013016"	0.612206676373741	0.0624664192607373
"ENSG00000013275"	"ENSG00000013275"	0.19392780853039	0.167042563253889
"ENSG00000013288"	"ENSG00000013288"	0.0681346732213854	0.895403605202447
"ENSG00000013297"	"ENSG00000013297"	-0.403844028745357	0.44788345215178
"ENSG00000013306"	"ENSG00000013306"	-0.503783148647003	7.44896149039925e-05
"ENSG00000013364"	"ENSG00000013364"	0.647256879646436	7.05733398502123e-05
"ENSG00000013374"	"ENSG00000013374"	0.229870020965401	0.0266093066692535
