"genes"	"logFC"	"adj.P.Val"
"ENSG00000010295"	"ENSG00000010295"	-0.0480704509507683	0.924138173315298
"ENSG00000010318"	"ENSG00000010318"	0.053422908026854	0.898586859280661
"ENSG00000010322"	"ENSG00000010322"	-0.275256952766619	0.183827565688717
"ENSG00000010361"	"ENSG00000010361"	-0.0207357269874286	0.965267021749218
"ENSG00000010404"	"ENSG00000010404"	-0.202516123470414	0.725263897647731
"ENSG00000010539"	"ENSG00000010539"	-0.0732935427071744	0.846283405341155
"ENSG00000010803"	"ENSG00000010803"	-0.0751315970680357	0.845952411178901
"ENSG00000010810"	"ENSG00000010810"	-0.0925313052323249	0.783706526530206
"ENSG00000010818"	"ENSG00000010818"	-0.311184272597143	0.581247152368447
"ENSG00000011007"	"ENSG00000011007"	0.0795388931140222	0.779249384136257
"ENSG00000011009"	"ENSG00000011009"	-0.147072281780254	0.448867849314757
"ENSG00000011021"	"ENSG00000011021"	-0.174929457409895	0.641851478587364
"ENSG00000011028"	"ENSG00000011028"	-0.604838887766546	0.104445417535023
"ENSG00000011052"	"ENSG00000011052"	0.0614592088075518	0.850556008733913
"ENSG00000011105"	"ENSG00000011105"	-0.0665045912803706	0.905040948334766
"ENSG00000011114"	"ENSG00000011114"	-0.0494378431049078	0.863484006329082
"ENSG00000011132"	"ENSG00000011132"	-0.14699653647614	0.58506235880855
"ENSG00000011143"	"ENSG00000011143"	0.116913663005021	0.62580984640208
"ENSG00000011198"	"ENSG00000011198"	0.0465387610955306	0.876606700839873
"ENSG00000011201"	"ENSG00000011201"	-0.0435085074777506	0.963571719245332
"ENSG00000011243"	"ENSG00000011243"	-0.226867811677812	0.392859420649503
"ENSG00000011258"	"ENSG00000011258"	0.227652830119438	0.594182670540496
"ENSG00000011275"	"ENSG00000011275"	0.0841805125397359	0.75567766365077
"ENSG00000011304"	"ENSG00000011304"	0.255133712362286	0.535731373322407
"ENSG00000011376"	"ENSG00000011376"	0.111108938806935	0.616962493577591
"ENSG00000011405"	"ENSG00000011405"	-0.0695595395259634	0.774912212355592
"ENSG00000011422"	"ENSG00000011422"	-0.578523726336617	0.246760036009786
"ENSG00000011426"	"ENSG00000011426"	0.56003466646479	0.00442063748381314
"ENSG00000011451"	"ENSG00000011451"	0.0204348623148061	0.960731826622475
"ENSG00000011454"	"ENSG00000011454"	-0.039121191412276	0.926590567244965
"ENSG00000011478"	"ENSG00000011478"	0.105820954695884	0.771591538517258
"ENSG00000011485"	"ENSG00000011485"	0.245543691181227	0.0348107855258073
"ENSG00000011523"	"ENSG00000011523"	0.135113498208768	0.569652131808028
"ENSG00000011566"	"ENSG00000011566"	0.300959246805148	0.118331919705155
"ENSG00000011638"	"ENSG00000011638"	-0.378551403255346	0.162320999328967
"ENSG00000012061"	"ENSG00000012061"	0.102776225803623	0.693319072376623
"ENSG00000012171"	"ENSG00000012171"	-0.283882401027426	0.694920540877997
"ENSG00000012174"	"ENSG00000012174"	0.0269195282857888	0.956719878256988
"ENSG00000012211"	"ENSG00000012211"	-0.250041088489148	0.432128812713019
"ENSG00000012232"	"ENSG00000012232"	-0.32768907401796	0.329175636420826
"ENSG00000012660"	"ENSG00000012660"	0.160377300643253	0.659780457046111
"ENSG00000012822"	"ENSG00000012822"	-0.503576024275348	0.052747774984405
"ENSG00000012963"	"ENSG00000012963"	0.264990409697744	0.0988245541072614
"ENSG00000012983"	"ENSG00000012983"	0.215360413780328	0.293641023120223
"ENSG00000013016"	"ENSG00000013016"	0.0567803503995643	0.928375499300601
"ENSG00000013275"	"ENSG00000013275"	0.0381677039782424	0.894805090380519
"ENSG00000013288"	"ENSG00000013288"	-0.865740837279474	0.00224178419101156
