"genes"	"logFC"	"adj.P.Val"
"ENSG00000038002"	"ENSG00000038002"	0.908300658685579	3.14002963853588e-06
"ENSG00000038274"	"ENSG00000038274"	0.331566905511314	0.0270392103282643
"ENSG00000038532"	"ENSG00000038532"	-1.13163638234917	0.000126283792426705
"ENSG00000039123"	"ENSG00000039123"	-0.313740007530382	0.00127989751689415
"ENSG00000039523"	"ENSG00000039523"	-1.39889734506172	0.00590324621585329
"ENSG00000040199"	"ENSG00000040199"	0.888730974654468	7.69426140369866e-06
"ENSG00000040275"	"ENSG00000040275"	0.794391322830947	9.17175236874203e-07
"ENSG00000040341"	"ENSG00000040341"	0.402822986997989	0.0027917161076728
"ENSG00000040487"	"ENSG00000040487"	-0.412598626913961	0.0245876504363209
"ENSG00000040633"	"ENSG00000040633"	0.362997424164146	0.0152107751910293
"ENSG00000041357"	"ENSG00000041357"	-0.360280179490211	0.0491660682623698
"ENSG00000041802"	"ENSG00000041802"	-1.07464847334246	1.84615421355751e-09
"ENSG00000041880"	"ENSG00000041880"	2.33394773071481	1.10195313382323e-07
"ENSG00000041982"	"ENSG00000041982"	-2.16555750398881	0.0323396578996655
"ENSG00000042088"	"ENSG00000042088"	0.456477231292336	0.000719988407872631
"ENSG00000043355"	"ENSG00000043355"	0.753785413672484	0.000105239565953002
"ENSG00000044459"	"ENSG00000044459"	0.512594874905585	0.00425925359312374
"ENSG00000046647"	"ENSG00000046647"	0.813914163790953	1.85115213659793e-05
"ENSG00000046651"	"ENSG00000046651"	-0.720771363561168	0.00720177987699475
"ENSG00000046889"	"ENSG00000046889"	-1.11510228188277	2.33850326278677e-05
"ENSG00000047056"	"ENSG00000047056"	0.465111451799191	0.000108276537032633
"ENSG00000047188"	"ENSG00000047188"	0.398941276927701	0.0121272167734139
"ENSG00000047410"	"ENSG00000047410"	-0.312556063610161	0.0244734404972962
"ENSG00000047621"	"ENSG00000047621"	0.266036371838081	0.0239082855926651
"ENSG00000047849"	"ENSG00000047849"	-0.845184862022287	0.00885641372477809
"ENSG00000047932"	"ENSG00000047932"	0.665904668886912	0.00053770033007883
"ENSG00000048028"	"ENSG00000048028"	-0.344429401500269	0.0347662291683926
"ENSG00000048392"	"ENSG00000048392"	-0.839652700258834	0.00159335313031276
"ENSG00000048405"	"ENSG00000048405"	-0.680174074283467	0.00264649573312563
"ENSG00000048707"	"ENSG00000048707"	-0.544525772675126	0.0335704840889771
"ENSG00000048740"	"ENSG00000048740"	-1.48341616678714	2.13508225630192e-05
"ENSG00000049130"	"ENSG00000049130"	-1.37113376179859	0.0361722847660593
"ENSG00000049245"	"ENSG00000049245"	0.547412813440493	0.000113882419432936
"ENSG00000049246"	"ENSG00000049246"	1.98324571910735	2.60607846725537e-08
"ENSG00000049323"	"ENSG00000049323"	-0.911624231531641	0.000832619328637156
"ENSG00000049449"	"ENSG00000049449"	-0.460678073221723	0.0139930169027562
"ENSG00000049656"	"ENSG00000049656"	-0.329002525202469	0.039797762012921
"ENSG00000049759"	"ENSG00000049759"	-1.19931446290277	1.23267981143649e-06
"ENSG00000049883"	"ENSG00000049883"	1.67400581228967	1.65656793324032e-15
"ENSG00000050130"	"ENSG00000050130"	0.441806969778748	0.000781998349397345
"ENSG00000050165"	"ENSG00000050165"	-0.808234345548847	0.012085766431914
"ENSG00000050393"	"ENSG00000050393"	-1.27713782356557	5.69021215128643e-11
"ENSG00000050748"	"ENSG00000050748"	-0.3032686432881	0.0268547366872239
"ENSG00000051180"	"ENSG00000051180"	0.732278598506537	1.43723082089597e-05
"ENSG00000051341"	"ENSG00000051341"	1.13231518421646	9.90914369096274e-05
"ENSG00000051523"	"ENSG00000051523"	-1.32117147479497	9.07915394164592e-08
"ENSG00000051620"	"ENSG00000051620"	-2.5313318635708	4.97219194525214e-10
"ENSG00000052126"	"ENSG00000052126"	-0.357551274068799	0.0216219364378024
"ENSG00000052344"	"ENSG00000052344"	-0.849793300550841	0.0246499218662706
"ENSG00000052749"	"ENSG00000052749"	-0.527695763963199	0.0064746758653187
"ENSG00000052795"	"ENSG00000052795"	-0.5722773812393	0.00158172301262831
"ENSG00000053372"	"ENSG00000053372"	-0.475283853652997	0.0179570525976316
"ENSG00000053501"	"ENSG00000053501"	0.509499062577581	0.00452016573291338
"ENSG00000053770"	"ENSG00000053770"	0.370143659596144	0.00596039905275241
"ENSG00000053900"	"ENSG00000053900"	-0.585937062317939	0.00562871617928898
"ENSG00000054116"	"ENSG00000054116"	0.372600547113395	0.00481089441524512
"ENSG00000054267"	"ENSG00000054267"	0.387189846622461	0.00835908319029415
"ENSG00000054282"	"ENSG00000054282"	-0.858691510821212	0.00104237171149985
"ENSG00000054392"	"ENSG00000054392"	3.0816941701189	1.60521994077585e-11
"ENSG00000054523"	"ENSG00000054523"	0.414942899082383	0.0484785283618703
"ENSG00000054967"	"ENSG00000054967"	-0.593515602573591	0.0101266279697964
"ENSG00000054983"	"ENSG00000054983"	-0.620473843211034	0.000457976398436768
"ENSG00000055070"	"ENSG00000055070"	-1.03943907954328	0.000369607959741652
"ENSG00000055130"	"ENSG00000055130"	0.354960803021125	0.0147643248138739
"ENSG00000055163"	"ENSG00000055163"	-1.01869582617163	0.00203886725816554
"ENSG00000055332"	"ENSG00000055332"	-0.46183004167843	0.0114561014247772
"ENSG00000055917"	"ENSG00000055917"	0.225584212143429	0.0266972356131154
"ENSG00000056661"	"ENSG00000056661"	-0.715917343673201	1.3216791978032e-08
"ENSG00000056972"	"ENSG00000056972"	-0.764384837542338	0.0194812663823107
"ENSG00000057252"	"ENSG00000057252"	1.249995634657	0.000560836181612453
"ENSG00000057294"	"ENSG00000057294"	-1.78183210422258	0.000829683661590954
"ENSG00000057757"	"ENSG00000057757"	0.437563540118876	0.00824581882538218
"ENSG00000058056"	"ENSG00000058056"	-0.723626284732092	0.00317574141699972
"ENSG00000058063"	"ENSG00000058063"	-0.338237681931679	0.0488603054864893
"ENSG00000058085"	"ENSG00000058085"	-1.80684517500412	0.00795109408381098
"ENSG00000058729"	"ENSG00000058729"	0.668434712740866	9.07915394164592e-08
"ENSG00000058799"	"ENSG00000058799"	-0.547691373344988	0.000973626754265375
"ENSG00000059122"	"ENSG00000059122"	-0.753039384108776	0.0161861411675584
"ENSG00000059573"	"ENSG00000059573"	-0.341982894101457	0.0162883614414055
"ENSG00000059758"	"ENSG00000059758"	-0.495865290127017	0.0271376658723266
"ENSG00000059769"	"ENSG00000059769"	0.562550357224438	0.00303294054462876
"ENSG00000060138"	"ENSG00000060138"	-0.35007552890816	0.0204620522681107
"ENSG00000060140"	"ENSG00000060140"	-1.29488306231438	0.000889392902468683
"ENSG00000060656"	"ENSG00000060656"	-0.523465759695166	0.00684751888171474
"ENSG00000060688"	"ENSG00000060688"	-0.340537577006025	0.0175984155902139
"ENSG00000060718"	"ENSG00000060718"	-2.04493929876298	0.000447288520152336
"ENSG00000060762"	"ENSG00000060762"	-0.690727921936734	0.00215945974360452
"ENSG00000061337"	"ENSG00000061337"	-2.04214799950632	0.00501285096636831
"ENSG00000061676"	"ENSG00000061676"	-0.657059489326862	1.42850420490412e-06
"ENSG00000061794"	"ENSG00000061794"	-1.07768086850579	1.26549997818869e-08
"ENSG00000061938"	"ENSG00000061938"	-1.21188733630095	5.98990188913379e-05
"ENSG00000061987"	"ENSG00000061987"	-0.358605051837003	0.0318161787932264
"ENSG00000062370"	"ENSG00000062370"	0.569817357832781	0.00561407818604782
"ENSG00000062716"	"ENSG00000062716"	0.425162456319063	0.000111814612565025
"ENSG00000062822"	"ENSG00000062822"	-0.714985466411063	0.000147094981649493
"ENSG00000063176"	"ENSG00000063176"	0.703055137739087	0.000783288883994608
"ENSG00000063177"	"ENSG00000063177"	-0.405456624163188	0.0444001524452656
"ENSG00000063180"	"ENSG00000063180"	1.78163109550798	3.27419861255852e-05
"ENSG00000063241"	"ENSG00000063241"	-1.35742503360357	2.74883299589739e-08
"ENSG00000063601"	"ENSG00000063601"	-0.939480687372383	0.000453759155430961
"ENSG00000063761"	"ENSG00000063761"	1.18412110428835	2.06402836638079e-07
"ENSG00000064042"	"ENSG00000064042"	1.18306461228224	0.0477232681077863
"ENSG00000064115"	"ENSG00000064115"	-1.18309400500679	1.67425612260288e-06
"ENSG00000064393"	"ENSG00000064393"	-0.822246709825894	0.00417670017744247
"ENSG00000064490"	"ENSG00000064490"	-0.36724191794548	0.0107397158542808
"ENSG00000064601"	"ENSG00000064601"	-0.343111093345036	0.0169278165870081
"ENSG00000064703"	"ENSG00000064703"	-0.559013704521989	0.00134257654829332
"ENSG00000064726"	"ENSG00000064726"	-0.305198461656672	0.0170820962241548
"ENSG00000064763"	"ENSG00000064763"	-2.24224743221512	2.05042278564055e-14
"ENSG00000064932"	"ENSG00000064932"	-0.820093084422505	2.51000165921594e-08
"ENSG00000064961"	"ENSG00000064961"	0.5597745079037	0.0376151772350809
"ENSG00000064999"	"ENSG00000064999"	-0.308492448357789	0.0230736930373812
"ENSG00000065000"	"ENSG00000065000"	-0.557017668170428	0.00013728494948677
"ENSG00000065029"	"ENSG00000065029"	0.767641091692432	5.15501619780782e-06
"ENSG00000065183"	"ENSG00000065183"	-1.05645379563907	0.000119751343261354
"ENSG00000065308"	"ENSG00000065308"	-1.17870406604223	0.0429700051971659
"ENSG00000065320"	"ENSG00000065320"	-1.97060279756068	0.0282437844383475
"ENSG00000065427"	"ENSG00000065427"	-0.351041339600342	0.0150432768957169
"ENSG00000065491"	"ENSG00000065491"	-0.683722335687154	0.00148127248428002
"ENSG00000065548"	"ENSG00000065548"	-1.08617945755731	7.92463351687337e-14
"ENSG00000065600"	"ENSG00000065600"	-0.959151361617625	7.87079253752688e-07
"ENSG00000065665"	"ENSG00000065665"	0.460202869285277	0.00580379694256174
"ENSG00000065675"	"ENSG00000065675"	-1.75682424709044	0.000177800861239393
"ENSG00000065802"	"ENSG00000065802"	0.309942085805627	0.00303507638297923
"ENSG00000065833"	"ENSG00000065833"	0.774097850356547	0.00511382757983357
"ENSG00000066044"	"ENSG00000066044"	0.254085870222816	0.0316397382035918
"ENSG00000066084"	"ENSG00000066084"	-0.41045022357714	0.0320638073997885
"ENSG00000066279"	"ENSG00000066279"	0.475112761371662	0.0177511463971514
"ENSG00000066322"	"ENSG00000066322"	-0.409748124944372	0.0422335033651534
"ENSG00000066422"	"ENSG00000066422"	-0.424340947112134	0.0167882577162415
"ENSG00000066427"	"ENSG00000066427"	0.365084061143146	0.0120292240145094
"ENSG00000066629"	"ENSG00000066629"	0.434492158155609	0.00695545597869671
"ENSG00000066651"	"ENSG00000066651"	-0.655174385214992	0.0291276255306223
"ENSG00000066735"	"ENSG00000066735"	0.577847843761454	0.0257600691120461
"ENSG00000066855"	"ENSG00000066855"	1.09437730442184	1.36361552303411e-08
"ENSG00000066933"	"ENSG00000066933"	0.55117677857369	0.00336294862843313
"ENSG00000067057"	"ENSG00000067057"	-1.51301312081233	9.38979430715811e-06
"ENSG00000067064"	"ENSG00000067064"	-1.57233504744635	2.68892317955417e-06
"ENSG00000067177"	"ENSG00000067177"	-2.42916565804999	7.59840373574257e-11
"ENSG00000067182"	"ENSG00000067182"	0.467178933211678	0.0168814796584574
"ENSG00000067191"	"ENSG00000067191"	1.01519184617924	1.90826854668166e-06
"ENSG00000067208"	"ENSG00000067208"	-0.334047022431601	0.0334166244440166
"ENSG00000067225"	"ENSG00000067225"	-1.58490545096204	2.10952627300171e-05
"ENSG00000067365"	"ENSG00000067365"	0.60215718374979	0.00218133794863804
"ENSG00000067369"	"ENSG00000067369"	0.660688764788411	6.29487281768597e-05
"ENSG00000067533"	"ENSG00000067533"	0.308193862010187	0.0213730565378839
"ENSG00000067606"	"ENSG00000067606"	-0.57105069462027	0.00242902437305945
"ENSG00000067704"	"ENSG00000067704"	-0.294658656119123	0.0232494153679304
"ENSG00000067829"	"ENSG00000067829"	-1.14449353736023	4.73143077292525e-09
"ENSG00000067840"	"ENSG00000067840"	-2.59404225616977	2.1574496132658e-05
"ENSG00000067900"	"ENSG00000067900"	-0.702992209939117	0.000482874380947946
"ENSG00000068001"	"ENSG00000068001"	0.339850230156356	0.0087336950719792
"ENSG00000068120"	"ENSG00000068120"	-0.384036122262175	0.00337473259461891
"ENSG00000068137"	"ENSG00000068137"	-1.29675538882206	8.36202027937763e-05
"ENSG00000068308"	"ENSG00000068308"	0.426978312504911	0.000135381788782069
"ENSG00000068354"	"ENSG00000068354"	0.773995591825165	8.36467502793943e-05
"ENSG00000068400"	"ENSG00000068400"	-1.0065856742093	1.72994865153743e-06
"ENSG00000068438"	"ENSG00000068438"	-0.509702429513163	0.00113084605306458
"ENSG00000068489"	"ENSG00000068489"	-0.904978684847575	0.00412739995018138
"ENSG00000068784"	"ENSG00000068784"	0.30433689020561	0.00939660477323142
"ENSG00000068796"	"ENSG00000068796"	0.264791230912818	0.0375721278622926
"ENSG00000068831"	"ENSG00000068831"	1.3151818901322	0.0098666202916428
"ENSG00000068912"	"ENSG00000068912"	0.249737505407833	0.0361607317409673
"ENSG00000069188"	"ENSG00000069188"	1.08120993721152	0.0231196372940654
"ENSG00000069248"	"ENSG00000069248"	0.718330709077797	2.91737209846471e-09
"ENSG00000069329"	"ENSG00000069329"	0.283860000122043	0.00768462660399415
"ENSG00000069345"	"ENSG00000069345"	-0.371096627728893	0.00344937872751887
"ENSG00000069482"	"ENSG00000069482"	-3.25304227531839	2.78748305923909e-06
"ENSG00000069702"	"ENSG00000069702"	0.874860507912471	0.0163000443606376
"ENSG00000069849"	"ENSG00000069849"	-0.469271634882252	0.0089705424696604
"ENSG00000069966"	"ENSG00000069966"	-0.379249270674174	0.0191330539766236
"ENSG00000069974"	"ENSG00000069974"	-1.03097439038153	2.56228538154538e-06
"ENSG00000070010"	"ENSG00000070010"	-0.94929869306914	2.28491160298581e-07
"ENSG00000070047"	"ENSG00000070047"	0.272894368900765	0.0254035977212963
"ENSG00000070061"	"ENSG00000070061"	0.355047887602762	0.000671109776522309
"ENSG00000070159"	"ENSG00000070159"	-0.751767646002731	0.0126701574830238
"ENSG00000070269"	"ENSG00000070269"	0.716439168058309	0.000940882336460803
"ENSG00000070413"	"ENSG00000070413"	0.475928565479864	0.00204905985257426
"ENSG00000070423"	"ENSG00000070423"	-0.846065159278672	7.75884059803596e-08
"ENSG00000070476"	"ENSG00000070476"	0.395642126426569	0.00469985608636073
"ENSG00000070718"	"ENSG00000070718"	0.544840263336392	0.00246027190311973
"ENSG00000070756"	"ENSG00000070756"	-0.530515506851067	0.00165045390266106
"ENSG00000070770"	"ENSG00000070770"	-0.806060994040156	2.73808785667697e-09
"ENSG00000070785"	"ENSG00000070785"	-0.347277390716918	0.0346376671895888
"ENSG00000070882"	"ENSG00000070882"	-1.92767947909664	5.2956143809313e-07
"ENSG00000070961"	"ENSG00000070961"	0.603716081578165	0.016051202055288
"ENSG00000071073"	"ENSG00000071073"	-1.07470046833716	0.000565032914308814
"ENSG00000071082"	"ENSG00000071082"	-2.44984846363411	1.60453347172916e-14
"ENSG00000071242"	"ENSG00000071242"	-0.71013711535218	0.0374647654805651
"ENSG00000071462"	"ENSG00000071462"	-0.43781575408882	0.00556501138249932
"ENSG00000071564"	"ENSG00000071564"	-0.325243027322932	0.00129828056867952
"ENSG00000071794"	"ENSG00000071794"	0.569825658010211	0.00411838815380717
"ENSG00000071859"	"ENSG00000071859"	-0.745553787844842	0.000878527739716129
