Chimpanzee Human
ENSG00000136861 0.419080391281012 0.107948702546457
ENSG00000136866 0.752155528677703 0.379458468578532
ENSG00000136867 0.802910765333372 0.197068010820628
ENSG00000136874 0.4345376906828 0.0957643253991379
ENSG00000136875 0.193942780981073 0.751985246544168
ENSG00000136877 0.279237485604087 0.201408151278296
ENSG00000136878 0.0841860689504119 0.205913654474494
ENSG00000136888 0.132823363443109 0.0735776476743509
ENSG00000136908 0.126482133040207 0.333791571298772
ENSG00000136932 0.0526711084031646 0.262077986810788
ENSG00000136933 0.189978512734367 0.469266428307013
ENSG00000136935 0.657604558809918 0.151586994365714
ENSG00000136936 0.915219197132366 0.353898268951913
ENSG00000136937 0.11750974672127 0.468691687636903
ENSG00000136938 0.405243901115802 0.230668735864531
ENSG00000136940 0.659000805094454 0.261493135190821
ENSG00000136982 0.371370887857975 0.113900491215546
ENSG00000136986 0.416785542431425 0.500375745114556
ENSG00000136997 0.645035581558499 0.658269291344531
ENSG00000137040 0.561040060527421 0.221490382736581
ENSG00000137054 0.908730268263522 0.0818360431479224
ENSG00000137055 0.793806828422887 0.197364883479725
ENSG00000137070 0.383066271093883 0.604311186702934
ENSG00000137075 0.289327003407997 0.0874120323616843
ENSG00000137094 0.886197407269962 0.343312627635392
ENSG00000137100 0.522832188335221 0.532688193339703
ENSG00000137103 0.788126219495307 0.446158125585084
ENSG00000137106 0.330578412180758 0.580066636417484
ENSG00000137124 0.728380611005775 0.119090842715617
ENSG00000137133 0.319352816442044 0.0883700097712418
ENSG00000137135 0.535503805964594 0.171035007605172
ENSG00000137145 0.262186656385151 0.103969051541561
ENSG00000137161 0.246638565706228 0.1289913825795
ENSG00000137166 0.261414776034896 0.249654627024578
ENSG00000137171 0.583041737254114 0.47252917838909
ENSG00000137177 0.574423332121459 0.0521814935473981
ENSG00000137185 0.449531735127175 0.738475707438778
ENSG00000137193 0.842521312764492 0.181918554981292
ENSG00000137198 0.194338766813161 0.203656390509446
ENSG00000137200 0.671881016244475 0.0897426950425479
ENSG00000137207 0.661626953508204 0.0975528328464971
ENSG00000137210 0.778147296176951 0.0549782976114401
ENSG00000137266 0.85379764341593 0.139131658539588
ENSG00000137267 0.659635639972128 0.237558491698643
ENSG00000137269 0.0680907097426411 0.995376535645259
ENSG00000137274 0.559765827599137 0.147090369323496
ENSG00000137285 0.558436477741986 0.446688244331656
ENSG00000137310 0.598605092490037 0.280777618999424
ENSG00000137312 0.837189361162533 0.900351947395986
ENSG00000137338 0.711875102105948 0.377304194302102
ENSG00000137343 0.356646764047786 0.245040953245201
ENSG00000137393 0.402446475695201 0.402018828101062
ENSG00000137411 0.371124202460479 0.847686834591421
ENSG00000137413 0.972306338974959 0.0754795895746319
ENSG00000137414 0.299895210981014 0.571627888070198
ENSG00000137449 0.193175366912236 0.154745523359183
ENSG00000137478 0.850639264415737 0.587693008460547
ENSG00000137494 0.656099533881775 0.68198772996599
ENSG00000137496 0.478659914493334 0.169627075920551
ENSG00000137500 0.283285572165499 0.108936751351445
ENSG00000137501 0.977527761724806 0.095777545885401
ENSG00000137509 0.0721607259922648 0.210625446356547
ENSG00000137513 0.100274783358502 0.469121689964384
ENSG00000137563 0.389836971637701 0.13500921202213
ENSG00000137571 0.43537775585781 0.159090759045588
ENSG00000137573 0.172163224010736 0.0896449246854085
ENSG00000137574 0.526551881835962 0.958806713654917
ENSG00000137601 0.56403412980295 0.254778626007027
ENSG00000137642 0.382922014608662 0.477082036628871
ENSG00000137656 0.177854004713874 0.549264471396531
ENSG00000137693 0.0755866114562191 0.276724133183787
ENSG00000137700 0.883734330182698 0.30189449824416
ENSG00000137713 0.392315771948935 0.169794800011331
ENSG00000137726 0.184913320592166 0.0634268117254718
ENSG00000137760 0.243355225003102 0.224623636260995
ENSG00000137764 0.828711660034257 0.435215254322391
ENSG00000137770 0.495787969725005 0.136374975009491
ENSG00000137776 0.954954724914322 0.136860608727217
ENSG00000137801 0.750881922153279 0.194265918782072
ENSG00000137804 0.505343691547357 0.0907631276649187
ENSG00000137806 0.631338930335373 0.0939368605213964
ENSG00000137812 0.543550892288233 0.1543388548805
ENSG00000137814 0.671157499185028 0.404334724163097
ENSG00000137817 0.553003847509719 0.442276918533807
ENSG00000137821 0.710293973210459 0.524203930069396
ENSG00000137824 0.48055628279377 0.398579226631638
ENSG00000137831 0.662830541026594 0.544213011483289
ENSG00000137834 0.816433848553228 0.0987059369291294
ENSG00000137842 0.977520436082801 0.420841032656404
ENSG00000137843 0.751034672763053 0.707928908859212
ENSG00000137868 0.372488508078648 0.210926952715031
ENSG00000137871 0.539893162600119 0.645550186146764
ENSG00000137876 0.356319369295784 0.0631982191531134
ENSG00000137936 0.786567627422459 0.175028407256068
ENSG00000137941 0.146969231741151 0.434055860655173
ENSG00000137942 0.367378068945144 0.234658181304467
ENSG00000137944 0.843775209968738 0.728893249107636
ENSG00000137947 0.0626450206113921 0.0746646199402953
ENSG00000137955 0.608509223219182 0.604416651831617
ENSG00000137968 0.864476608749992 0.329923881353217
ENSG00000137992 0.150372256131112 0.352569646880622
ENSG00000138002 0.833148189678078 0.357428469778105
ENSG00000138018 0.694922905358854 0.185646988286854
ENSG00000138029 0.223914247241613 0.203434367344402
ENSG00000138031 0.444706008683451 0.247446758273391
ENSG00000138032 0.834265738372189 0.100010894319266
ENSG00000138035 0.476535470014795 0.938770452512665
ENSG00000138041 0.817802639527029 0.801231245200801
ENSG00000138050 0.998953331321561 0.471568808252547
ENSG00000138061 0.6058579938897 0.735349496680381
ENSG00000138069 0.429045156518806 0.618859535022134
ENSG00000138071 0.906937313868599 0.11438449277208
ENSG00000138073 0.367078843853556 0.683501212666727
ENSG00000138080 0.651679828453376 0.23269924516566
ENSG00000138081 0.85045816481977 0.186540600192094
ENSG00000138085 0.526457549591665 0.0626489618446622
ENSG00000138095 0.171169246318615 0.310066543480933
ENSG00000138101 0.0782137871550566 0.49036200300739
ENSG00000138107 0.696130978547397 0.161135722564884
ENSG00000138119 0.94598909560402 0.0997381153389628
ENSG00000138138 0.754673263801206 0.0980082339478099
ENSG00000138160 0.243820329662939 0.471289821129205
ENSG00000138162 0.878065089239668 0.586440790307685
ENSG00000138166 0.38893717403374 0.065813099702276
ENSG00000138180 0.93929867904804 0.978748257079101
ENSG00000138182 0.353703180626481 0.170225371660471
ENSG00000138190 0.694706407876813 0.696569743139553
ENSG00000138193 0.513183498608859 0.52824971050844
ENSG00000138231 0.655260627182881 0.764235736224771
ENSG00000138246 0.399898312842227 0.178057324924555
ENSG00000138286 0.829274749596552 0.558344858239624
ENSG00000138293 0.790503778616855 0.241101090531781
ENSG00000138336 0.461297094200587 0.560849929644333
ENSG00000138346 0.121381709547771 0.712498961091676
ENSG00000138356 0.834836742281675 0.521405637927427
ENSG00000138363 0.505849201266688 0.766921796838327
ENSG00000138375 0.563182036665886 0.277412148711398
ENSG00000138381 0.653554510886293 0.486262817116704
ENSG00000138385 0.335379596825787 0.394735707253273
ENSG00000138386 0.210168513540651 0.535504442983428
ENSG00000138398 0.280629384133864 0.256350619827743
ENSG00000138399 0.399270521463471 0.485962790849873
ENSG00000138400 0.153338095014807 0.277646668411142
ENSG00000138413 0.515881948637358 0.0878267940860856
ENSG00000138433 0.549012340352694 0.0913178823539196
ENSG00000138434 0.712701926444458 0.11720502789718
ENSG00000138439 0.333743315105156 0.261481698343238
ENSG00000138442 0.325348436268385 0.48856085006151
ENSG00000138443 0.466588238424974 0.156391506830501
ENSG00000138448 0.557363655377834 0.203216785660325
ENSG00000138468 0.980432887441755 0.388290793285481
ENSG00000138587 0.68448994717718 0.590349679998359
ENSG00000138594 0.0832567082490405 0.087270296028656
ENSG00000138604 0.305216914192161 0.112067108056571
ENSG00000138606 0.733068728607271 0.118919891217877
ENSG00000138613 0.883798536322968 0.710885047729747
ENSG00000138614 0.270700448754339 0.639315024996676
ENSG00000138617 0.526763270554312 0.214954414785459
ENSG00000138621 0.312055753991004 0.298379519044667
ENSG00000138629 0.9905133345338 0.699790901702308
ENSG00000138639 0.331278800053849 0.27864171314098
ENSG00000138640 0.472957692083765 0.165481039470405
ENSG00000138646 0.131017234068947 0.330843117679106
ENSG00000138658 0.199470781919885 0.142389051343073
ENSG00000138660 0.51096922282364 0.978074509327582
ENSG00000138668 0.387391590001925 0.0520256786939046
ENSG00000138670 0.469436779697404 0.0557629722088989
ENSG00000138685 0.462137174963968 0.159063491350395
ENSG00000138686 0.318856161037922 0.0912652700934825
ENSG00000138688 0.408949674440307 0.0822434783023493
ENSG00000138696 0.118986876248703 0.302248833580705
ENSG00000138698 0.352233335160568 0.081419923708663
ENSG00000138709 0.23355407886191 0.286087575583379
ENSG00000138735 0.767128658467735 0.170849104674285
ENSG00000138738 0.973828125210343 0.0825721354031141
ENSG00000138750 0.911595449255616 0.242445637476936
ENSG00000138756 0.504666830052435 0.390277164735956
ENSG00000138757 0.730629664781401 0.0953490507469168
ENSG00000138759 0.132349497999768 0.345402499716257
ENSG00000138760 0.422726351981152 0.442493811425634
ENSG00000138767 0.387830534904036 0.493429249847065
ENSG00000138768 0.782831024014295 0.236303526772785
ENSG00000138771 0.715573184793809 0.072707577856398
ENSG00000138777 0.227146563134443 0.0635121526238949
ENSG00000138778 0.367066710857658 0.37328068832046
ENSG00000138780 0.22069053816203 0.149306704634554
ENSG00000138785 0.613515594829593 0.775180687645392
ENSG00000138792 0.533379565026562 0.428413042030981
ENSG00000138794 0.476957783509746 0.732770509097188
ENSG00000138796 0.19281289502031 0.329711530506881
ENSG00000138798 0.435843475648966 0.717152771245414
ENSG00000138801 0.277573221829098 0.622359164295208
ENSG00000138802 0.257465534515616 0.224076622515242
ENSG00000138814 0.300708807526951 0.153416955289831
ENSG00000138821 0.218755668406746 0.17908729806052
ENSG00000138834 0.0931476132934587 0.508827602125723
ENSG00000139112 0.834447857299106 0.0696028462564481
ENSG00000139116 0.432177175992544 0.62934218162198
ENSG00000139117 0.8932347901154 0.569407326556456
ENSG00000139131 0.413212145467597 0.289664752520922
ENSG00000139132 0.664522756836778 0.100862587079304
ENSG00000139168 0.122345953246677 0.160682740151461
ENSG00000139174 0.391873800703337 0.144901342820729
ENSG00000139178 0.563138381748273 0.360539194704635
ENSG00000139182 0.645421166531096 0.507814381102472
ENSG00000139190 0.489274104498632 0.473853887200891
ENSG00000139200 0.760731054681259 0.228460448090957
ENSG00000139211 0.597560555989728 0.583005187692086
ENSG00000139218 0.540369910610889 0.145030407255714
ENSG00000139219 0.336998600717312 0.674389602861531
ENSG00000139263 0.35055515273974 0.0527991673612067
ENSG00000139266 0.802801561144777 0.636280282699813
ENSG00000139269 0.667466663381189 0.322507136695965
ENSG00000139289 0.754834270700377 0.843135848592499
ENSG00000139291 0.261401847200495 0.133862536680453
ENSG00000139292 0.52139763707657 0.934855873356608
ENSG00000139318 0.965104958571093 0.803710914140048
ENSG00000139323 0.890191788774739 0.35478076691914
ENSG00000139324 0.460793421952698 0.11282826292005
ENSG00000139350 0.144907230709504 0.251764983800333
ENSG00000139354 0.192728708369363 0.267027355114622
ENSG00000139364 0.625595925563679 0.779116910644911
ENSG00000139405 0.571212644140988 0.347767922148149
ENSG00000139428 0.312611124642626 0.0872864952828318
ENSG00000139505 0.312504719638382 0.498166204784093
ENSG00000139517 0.378352367887507 0.579743598209175
ENSG00000139531 0.762382248975168 0.155591433287141
ENSG00000139546 0.321852894553779 0.0878203788229438
ENSG00000139579 0.667573221239255 0.280092610591613
ENSG00000139618 0.790025164902039 0.197764625826415
ENSG00000139624 0.423870515868078 0.0829604136233288
ENSG00000139625 0.51888559397657 0.133357340194843
ENSG00000139631 0.298693821920085 0.436258738962285
ENSG00000139636 0.814527629533866 0.264903447211361
ENSG00000139637 0.129585617148978 0.0694622731965689
ENSG00000139644 0.531555203980941 0.935120731883139
ENSG00000139651 0.0557919046791034 0.0550683140707248
ENSG00000139668 0.69334547675989 0.208922475651973
ENSG00000139679 0.16638317791819 0.0909547487935389
ENSG00000139684 0.188227992408223 0.812680582484886
ENSG00000139697 0.612740890228757 0.184489569179077
ENSG00000139719 0.13076135171745 0.81374609181526
ENSG00000139725 0.955170300716976 0.483063888396099
ENSG00000139726 0.201327598215892 0.223532045664628
ENSG00000139734 0.503112199133765 0.385562278772722
ENSG00000139737 0.988124140260459 0.652616213924324
ENSG00000139767 0.254583830001441 0.382373565286571
ENSG00000139800 0.0732949487115505 0.0958373713748115
ENSG00000139826 0.468513191746651 0.255319513394834
ENSG00000139832 0.452355511812294 0.444004464892257
ENSG00000139874 0.953974389914489 0.817729839281449
ENSG00000139910 0.90528367486221 0.313709956788554
ENSG00000139921 0.539385322168911 0.286243285132636
ENSG00000139926 0.668812167213468 0.181772987640521
ENSG00000139971 0.0835075303895653 0.198458562413984
ENSG00000139974 0.30820384769572 0.440048413534674
ENSG00000139990 0.058815856787376 0.0881143771596058
ENSG00000139998 0.587242288725784 0.434381633825232
ENSG00000140006 0.269904668220059 0.195020307873398
ENSG00000140022 0.692386513751934 0.906210771120627
ENSG00000140092 0.537582040665192 0.413663628192713
ENSG00000140104 0.646917956527634 0.181709927498102
ENSG00000140105 0.866645859247992 0.57738017369906
ENSG00000140153 0.969434100735743 0.245259634691085
ENSG00000140157 0.162266571062631 0.42673382881484
ENSG00000140262 0.20066461060543 0.0855497452233649
ENSG00000140263 0.734537223189378 0.225315115902702
ENSG00000140299 0.144054404776856 0.755927834357173
ENSG00000140307 0.613515338902075 0.0771224781190534
ENSG00000140320 0.536163763987378 0.383363188988315
ENSG00000140326 0.623622386712647 0.294276307295714
ENSG00000140332 0.631553464791313 0.0686707430726716
ENSG00000140350 0.159032842346653 0.15804862583811
ENSG00000140382 0.633331602683228 0.126127298015591
ENSG00000140386 0.120647802128713 0.42903286533462
ENSG00000140403 0.685556371356639 0.29226897696472
ENSG00000140406 0.139846546013806 0.341695069185564
ENSG00000140416 0.873149152283587 0.506695421148775
ENSG00000140443 0.568024161885627 0.121225720258294
ENSG00000140450 0.519001242369578 0.646314743688285
ENSG00000140451 0.383963762118403 0.60565676465644
ENSG00000140455 0.251569096677088 0.199566922686189
ENSG00000140459 0.261114248420867 0.117196074693229
ENSG00000140463 0.371475316740808 0.0779250372207062
ENSG00000140464 0.0684071447214361 0.50547858308311
ENSG00000140471 0.987775990142806 0.0582652118355007
ENSG00000140474 0.344057219799045 0.874688073147849
ENSG00000140479 0.865939396743341 0.061199550904127
ENSG00000140497 0.829877038359069 0.181029868229955
ENSG00000140525 0.807394235713216 0.282195001509173
ENSG00000140526 0.704236914810623 0.347545509418315
ENSG00000140543 0.64543397371597 0.0830469184012037
ENSG00000140545 0.787404808004825 0.0690552692276962
ENSG00000140548 0.679644442362543 0.439134204589049
ENSG00000140575 0.493632161438731 0.255166354982296
ENSG00000140577 0.182866424853001 0.0702963972724102
ENSG00000140598 0.648269275328536 0.778488122428934
ENSG00000140650 0.557731530470911 0.183587944816435
ENSG00000140682 0.230655146129862 0.406721135810028
ENSG00000140688 0.253409101184099 0.449886819632641
ENSG00000140718 0.388861676667885 0.0798462789723189
ENSG00000140740 0.331331456116366 0.118025999884404
ENSG00000140743 0.719207510909995 0.0557914997256082
ENSG00000140829 0.160219283672598 0.185393661034802
ENSG00000140830 0.050888160014643 0.0601327082333891
ENSG00000140835 0.687503089709673 0.991409141135944
ENSG00000140836 0.524776849042406 0.127493493137022
ENSG00000140848 0.361104747960532 0.118576094564076
ENSG00000140859 0.86502004580774 0.397745580378487
ENSG00000140931 0.729208700954128 0.895973400018627
ENSG00000140937 0.777074375480351 0.41315029116292
ENSG00000140943 0.228646506617707 0.155376762391032
ENSG00000140948 0.823864917419759 0.0802456402809714
ENSG00000140990 0.310504256763131 0.0676607053591536
ENSG00000140993 0.24685857911904 0.297091475014917
ENSG00000141002 0.148429369512098 0.0838009489011766
ENSG00000141013 0.326120339614148 0.113235327508432
ENSG00000141026 0.381636291696876 0.14268175552222
ENSG00000141030 0.169917911161809 0.0978829497407389
ENSG00000141034 0.392802792005657 0.752174553365966
ENSG00000141068 0.438078335404344 0.0541322407925438
ENSG00000141076 0.158457564640808 0.09594038902983
ENSG00000141086 0.346340585746446 0.164918753460891
ENSG00000141098 0.102649450194908 0.269747202510318
ENSG00000141140 0.146025322910215 0.43969826769215
ENSG00000141141 0.423820106943841 0.220928923491028
ENSG00000141150 0.4346480276858 0.464512974301946
ENSG00000141179 0.88155090164877 0.812335374617939
ENSG00000141198 0.951338803934986 0.423202719464282
ENSG00000141232 0.162162403177105 0.134837383220987
ENSG00000141252 0.425392250133257 0.392411105779061
ENSG00000141279 0.474341466830334 0.172101875198134
ENSG00000141337 0.341902923386869 0.659541402325014
ENSG00000141349 0.341560141616383 0.801725735073124
ENSG00000141376 0.623097826341002 0.396985013952225
ENSG00000141378 0.526201679392902 0.0505985403826232
ENSG00000141380 0.185752695465657 0.256898255214688
ENSG00000141401 0.579955632298949 0.14171585585767
ENSG00000141404 0.655063832701427 0.0967915000120464
ENSG00000141424 0.869375210878069 0.599172477410851
ENSG00000141428 0.95534404379401 0.206410030451107
ENSG00000141429 0.0917953826344775 0.247755618328034
ENSG00000141441 0.514561101269038 0.207742547791585
ENSG00000141446 0.0779361770264658 0.17396962447236
ENSG00000141447 0.592818670456021 0.903908508093482
ENSG00000141452 0.446328627957942 0.951621604341791
ENSG00000141456 0.815518997537748 0.453901607831085
ENSG00000141480 0.270298387418161 0.150791064366685
ENSG00000141510 0.270871277222523 0.646849914859124
ENSG00000141519 0.310351063894552 0.327269155310853
ENSG00000141524 0.913034164798287 0.310582248033144
ENSG00000141526 0.667055810764333 0.0546163432175631
ENSG00000141540 0.310966513942263 0.805660188161195
ENSG00000141551 0.687617631792609 0.0686406004189057
ENSG00000141556 0.168806298940782 0.437945441170616
ENSG00000141560 0.190374082731679 0.732722895388243
ENSG00000141569 0.712042736688847 0.0518819504372541
ENSG00000141582 0.25249714325819 0.845029958266915
ENSG00000141627 0.946313084172463 0.53306362530616
ENSG00000141639 0.325477581061976 0.223695044202736
ENSG00000141644 0.65887508237083 0.704990419267298
ENSG00000141682 0.0557557338317214 0.128960396522153
ENSG00000141696 0.263106148962949 0.318482503030823
ENSG00000141698 0.303991639295743 0.471940251353594
ENSG00000141720 0.936897377449632 0.127378868275699
ENSG00000141736 0.853354462015315 0.795279709736607
ENSG00000141738 0.978950654688527 0.471981531662461
ENSG00000141741 0.417060526363722 0.195168567607079
ENSG00000141753 0.162121603038695 0.793456487602346
ENSG00000141756 0.277649304212882 0.781552283245901
ENSG00000141759 0.467654809779069 0.0556431068630439
ENSG00000141858 0.325528846279882 0.297220309947701
ENSG00000141933 0.1668553800202 0.124419216349815
ENSG00000141959 0.780758934089243 0.739014661806509
ENSG00000141985 0.122862500278434 0.0697554779620182
ENSG00000141994 0.506047715141823 0.376989754128113
ENSG00000142082 0.197778281404414 0.434553703190383
ENSG00000142102 0.0755147943768042 0.274010018298975
ENSG00000142149 0.967416287426184 0.0567715867489954
ENSG00000142173 0.418540816872317 0.165649819948065
ENSG00000142178 0.333155198244789 0.0829856160906086
ENSG00000142186 0.194593605272901 0.503475666226431
ENSG00000142188 0.728551987949784 0.525764158984878
ENSG00000142192 0.300753131468727 0.288502404394482
ENSG00000142208 0.943798730630629 0.120655138709713
ENSG00000142227 0.85239521270217 0.346548822670528
ENSG00000142230 0.706948767099085 0.0651740052442349
ENSG00000142252 0.638511920036725 0.137708339391729
ENSG00000142279 0.411119800951081 0.149701631929505
ENSG00000142327 0.219654922245202 0.786327589980151
ENSG00000142330 0.188692068418897 0.0852037122005305
ENSG00000142396 0.706251581148281 0.106884947502646
ENSG00000142409 0.200178685068633 0.072431511712421
ENSG00000142449 0.803710642484433 0.248590285781389
ENSG00000142459 0.202888831773367 0.404561979201829
ENSG00000142494 0.861192512445271 0.559778292543908
ENSG00000142512 0.754911756031864 0.459973115732706
ENSG00000142528 0.375308739709833 0.0707666545381231
ENSG00000142530 0.498512233844393 0.0887733167039797
ENSG00000142539 0.876893777599845 0.928098518386772
ENSG00000142544 0.868356086231824 0.448099833691186
ENSG00000142552 0.690485315339415 0.630833278576203
ENSG00000142606 0.247348868940541 0.650124810652403
ENSG00000142632 0.574598141838542 0.497536841969945
ENSG00000142634 0.777672476079978 0.146828366493183
ENSG00000142657 0.591820131331957 0.29917906552748
ENSG00000142669 0.536509563088859 0.699016884359664
ENSG00000142675 0.728892480420197 0.446602359544891
ENSG00000142676 0.504262334285615 0.0888946336302665
ENSG00000142686 0.051373711664342 0.319478431546959
ENSG00000142694 0.531777240897104 0.840876203035583
ENSG00000142731 0.0556280726812656 0.78436473821225
ENSG00000142751 0.741519055824687 0.410045862217088
ENSG00000142765 0.265854182600248 0.606435248646494
ENSG00000142784 0.818025471487165 0.0690381348570996
ENSG00000142856 0.20920385201435 0.189534496051049
ENSG00000142864 0.165676456010664 0.236624209867875
ENSG00000142875 0.259811719697565 0.537932823241842
ENSG00000142892 0.104825057373012 0.153077706814111
ENSG00000142910 0.840581147648256 0.882223947044567
ENSG00000142945 0.161711832621155 0.249860252627364
ENSG00000142961 0.98250545843961 0.131145417409241
ENSG00000143013 0.766071651634838 0.368284497494132
ENSG00000143033 0.114639905518496 0.523124120663925
ENSG00000143061 0.0511938361422253 0.263705614210449
ENSG00000143067 0.371647898850757 0.170251283830814
ENSG00000143106 0.0875738369140755 0.107885512817755
ENSG00000143126 0.872817299447048 0.983379261443754
ENSG00000143147 0.339589871941939 0.159125544023298
ENSG00000143149 0.481017274507135 0.201780520697894
ENSG00000143155 0.872628485911068 0.935064868071356
ENSG00000143156 0.721004518020508 0.48737693382457
ENSG00000143157 0.19901653802012 0.235526989091949
ENSG00000143164 0.556047286132796 0.264338713731564
ENSG00000143171 0.610169237958617 0.284867038938338
ENSG00000143179 0.0548139143252392 0.624948276347349
ENSG00000143183 0.913156720882195 0.0982329401915223
ENSG00000143198 0.661907531988431 0.283275395487281
ENSG00000143222 0.167317241719719 0.272465593349651
ENSG00000143224 0.737080019127848 0.384160255756739
ENSG00000143228 0.539065708641507 0.230678015820003
ENSG00000143248 0.675777334439017 0.571937492507683
ENSG00000143256 0.420331964027294 0.341981911432702
ENSG00000143258 0.160037274511613 0.16150328151705
ENSG00000143294 0.703677932011506 0.256993452276661
ENSG00000143303 0.208902780243664 0.105730910819196
ENSG00000143314 0.610486183763572 0.11281511787627
ENSG00000143320 0.568043539341388 0.781042543317042
ENSG00000143324 0.350370646676081 0.176727791636709
ENSG00000143333 0.891545596950354 0.839304420678864
ENSG00000143341 0.078783547749541 0.61164671922927
ENSG00000143344 0.767578406028335 0.110434274841982
ENSG00000143353 0.0787832492298379 0.139744212652861
ENSG00000143363 0.54446774550689 0.261841351968179
ENSG00000143367 0.858046491498618 0.182010330890699
ENSG00000143369 0.497276285901993 0.444167400115106
ENSG00000143374 0.287641039316405 0.503494994599491
ENSG00000143375 0.98828915517152 0.331295382233229
ENSG00000143376 0.609021987870561 0.0744651957718144
ENSG00000143379 0.657126099722066 0.0539855862047169
ENSG00000143382 0.71701555848685 0.458097161143072
ENSG00000143384 0.335205393863779 0.0638497916703897
ENSG00000143387 0.625776513089524 0.123422142805454
ENSG00000143390 0.128387832038101 0.294950720918604
ENSG00000143393 0.400148694196542 0.373044497663256
ENSG00000143398 0.73307243132738 0.068557312026163
ENSG00000143409 0.77827007767264 0.317034045754273
ENSG00000143416 0.992423445581196 0.119137440660563
ENSG00000143418 0.298480816258607 0.967174142243547
ENSG00000143420 0.524116499599957 0.309039366893639
ENSG00000143434 0.487883308346646 0.193692675998901
ENSG00000143436 0.629850972502374 0.547218836886506
ENSG00000143442 0.0618495419470817 0.0725011979041494
ENSG00000143443 0.516747652633267 0.111383950709934
ENSG00000143457 0.327117542371653 0.561774824793382
ENSG00000143466 0.570781485315557 0.276706118900714
ENSG00000143469 0.15019113275343 0.0805263212249296
ENSG00000143476 0.346854392512675 0.097379986181785
ENSG00000143479 0.205543675012137 0.406599343848606
ENSG00000143486 0.869831141346837 0.360399436344296
ENSG00000143494 0.0985191990676144 0.162278240320204
ENSG00000143498 0.170717079488514 0.341401998164848
ENSG00000143499 0.100774723491807 0.199739813071576
ENSG00000143507 0.0773689124391972 0.0538153558318426
ENSG00000143514 0.999581508309693 0.133654242419836
ENSG00000143515 0.917904796962405 0.514814356837321
ENSG00000143537 0.43582383668585 0.154865572371086
ENSG00000143543 0.436489110669809 0.185928870809585
ENSG00000143545 0.547086617624398 0.634471260760805
ENSG00000143553 0.596224421887417 0.308063073278505
ENSG00000143554 0.636792535071055 0.273855224610653
ENSG00000143570 0.889937745626071 0.103548496975927
ENSG00000143578 0.607076866784515 0.424452240098834
ENSG00000143590 0.801529941954235 0.251535196346026
ENSG00000143612 0.252054376727999 0.535333282914033
ENSG00000143622 0.626957983856932 0.42776059883122
ENSG00000143624 0.23387765583128 0.153876395940576
ENSG00000143632 0.945548741415287 0.130985135188867
ENSG00000143641 0.574113773992159 0.30544391123305
ENSG00000143643 0.690383132351447 0.484623397916971
ENSG00000143653 0.181522264661773 0.157691094796133
ENSG00000143674 0.82392178677428 0.153590679828094
ENSG00000143727 0.872599372643416 0.303043193157479
ENSG00000143740 0.548482349064225 0.223819898513447
ENSG00000143748 0.568072242685994 0.598008890363325
ENSG00000143753 0.149728666616174 0.433757041045386
ENSG00000143756 0.232113908414164 0.545412818335869
ENSG00000143761 0.442928716086348 0.0732518481629826
ENSG00000143768 0.46838736031513 0.523351947266545
ENSG00000143771 0.179303893032379 0.46172039333782
ENSG00000143772 0.478863952459712 0.123972367114446
ENSG00000143774 0.147287589027362 0.0848906436830422
ENSG00000143786 0.76552988494398 0.680647633991118
ENSG00000143793 0.33601578267682 0.152338766592075
ENSG00000143797 0.794288344730388 0.213905679942505
ENSG00000143799 0.588653684830874 0.631122777322138
ENSG00000143801 0.123374602125276 0.672301943299572
ENSG00000143811 0.0599074101360606 0.660009057490131
ENSG00000143819 0.830780417407393 0.886134752760543
ENSG00000143842 0.747105463184711 0.172163217556557
ENSG00000143845 0.771825648356608 0.619126650267326
ENSG00000143850 0.531258818969282 0.313054287113395
ENSG00000143858 0.472835330271061 0.271412451789052
ENSG00000143862 0.25692417359438 0.423224758598194
ENSG00000143870 0.373727158225328 0.460947967082229
ENSG00000143878 0.545356078673356 0.192343799868611
ENSG00000143889 0.269818414076885 0.526689643108241
ENSG00000143891 0.474114628364664 0.684004111511719
ENSG00000143919 0.128500960138642 0.290237025440007
ENSG00000143924 0.967870089377548 0.490728819162909
ENSG00000143942 0.88908578212892 0.405635578292876
ENSG00000143951 0.671316903423049 0.920367973973139
ENSG00000143952 0.787065338664097 0.747541901204845
ENSG00000143971 0.960480908103587 0.310828661212723
ENSG00000143977 0.799877314395455 0.0563295447651166
ENSG00000144021 0.621099053778814 0.191598262515149
ENSG00000144029 0.438993429692338 0.219032950813733
ENSG00000144034 0.824702089455223 0.347829887971296
ENSG00000144040 0.0875071876772642 0.0990544995267935
ENSG00000144057 0.0828910914505019 0.793875797266724
ENSG00000144061 0.942947231805427 0.383262493750915
ENSG00000144115 0.653434247369831 0.618051280418111
ENSG00000144118 0.740487556777421 0.910503199182339
ENSG00000144120 0.598085124257204 0.536480201456774
ENSG00000144136 0.882238794549684 0.21252679805173
ENSG00000144161 0.424509125443683 0.248101543475625
ENSG00000144182 0.144637428449359 0.0885651469023604
ENSG00000144218 0.263251352987138 0.57881655034222
ENSG00000144224 0.220442147151085 0.441016307429096
ENSG00000144228 0.246715433933888 0.674632972266753
ENSG00000144231 0.282792758661449 0.640342299824337
ENSG00000144278 0.532227116958083 0.254739925590142
ENSG00000144283 0.240166513045118 0.0712185545966444
ENSG00000144306 0.882494715622444 0.102725962651951
ENSG00000144320 0.718120318395052 0.553233617557318
